start_station_id,end_station_id,start_station_name,end_station_name,count
408,436,Toeyen skole,Vestkanttorvet,4
451,596,Suhms gate,Idioten,4
411,382,Hasle Torg,Stensgata,4
590,550,Majorstua skole,Thereses gate,4
588,551,Meltzers gate,Olaf Ryes plass,4
2305,2340,Hesselbergs Gate,Tiedemannsparken,4
465,621,Bjoervika,Torshovdalen oest,4
585,461,Nordre gate,Vaalerenga,4
624,462,Daelenenggata,Stensparken,4
512,621,Ensjoe T-bane,Torshovdalen oest,4
2308,622,Gunerius,Pilestredet 63,4
466,435,Ullevaalsalléen,Fram-gaarden,4
2305,532,Hesselbergs Gate,Brynseng T-bane,4
461,458,Vaalerenga,Jenny Braatens Plass,4
499,554,Bjerregaards gate,Taasen Senter,4
2305,616,Hesselbergs Gate,Salt,4
430,509,Spikersuppa Vest,Kjeld Stubs gate,4
626,463,Drammensveien,Schous plass trikkestopp,4
431,575,Chr. Michelsens Gate,Sognsveien,4
549,454,Linaaes gate,Furulund,4
511,502,Henrik Ibsens gate,Ullevaal sykehus,4
513,410,Boekkerveien,Landstads gate,4
607,2329,Marcus Thranes gate,Via Vika,4
744,426,Hallénparken,Gimle Kino,4
523,562,Toeyenbekken,Slottsparken Oest,4
414,506,Kontraskjaeret,Botanisk Hage vest,4
429,2315,Thune,Rostockgata,4
540,491,Lilleborgbanen,Brugata,4
599,382,Paléhaven,Stensgata,4
1009,387,Borgenveien,Studenterlunden,4
439,532,Moelleparken,Brynseng T-bane,4
409,402,John Colletts plass,Loerenveien,4
746,739,Bygdoey allé,Hammersborg Torg,4
432,606,St. Hanshaugen park soer,Stockfleths gate,4
506,516,Botanisk Hage vest,Finnmarksgata,4
596,417,Idioten,Uranienborgparken,4
511,483,Henrik Ibsens gate,Hausmanns gate,4
460,618,Botanisk Hage soer,Bak Niels Treschows hus soer,4
425,567,Adamstuen,Forskningsveien,4
449,412,Ruseloekkgaarden,Jakob kirke,4
406,2309,Carl Berners plass soer,Ulven Torg,4
2333,746,Akerselvallmenningen,Bygdoey allé,4
742,382,Hasle,Stensgata,4
592,616,Badebakken,Salt,4
487,532,Carl Berners plass nord,Brynseng T-bane,4
425,540,Adamstuen,Lilleborgbanen,4
456,410,Frognerstranda,Landstads gate,4
454,511,Furulund,Henrik Ibsens gate,4
471,459,Marienlyst,Valkyrieplassen,4
472,568,Arendalsgata,Frognerveien,4
513,610,Boekkerveien,Sotahjoernet,4
613,522,Schives gate,Mandalls gate,4
595,518,Skarpsnoparken,Ullevaalsveien,4
577,487,Arkaden Nord,Carl Berners plass nord,4
744,2329,Hallénparken,Via Vika,4
472,491,Arendalsgata,Brugata,4
596,563,Idioten,Huitfeldts gate,4
417,474,Uranienborgparken,Blindern studentparkering,4
399,441,Uelands gate,Vippetangen oest,4
2339,438,Elgsletta,BI Nydalen,4
610,580,Sotahjoernet,Georg Morgenstiernes hus,4
440,413,Lakkegata,Majorstuen,4
560,459,Gaustad T-bane,Valkyrieplassen,4
500,413,Anker Hotel,Majorstuen,4
563,570,Huitfeldts gate,Froeen T-bane,4
387,576,Studenterlunden,Dronningens gate,4
571,588,Over Raadhusgata,Meltzers gate,4
552,456,Trelastgata,Frognerstranda,4
435,445,Fram-gaarden,Sjoelyst,4
574,548,Annette Thommessens Plass,Colbjoernsens gate,4
564,496,Oscars gate,Fysikkbygningen,4
505,594,Marienlystparken,Kampen park Oest,4
1023,595,Professor Aschehougs plass,Skarpsnoparken,4
488,405,Torshovparken vest,Frognerbadet,4
576,738,Dronningens gate,Lodalen busstopp,4
512,2330,Ensjoe T-bane,Stjerneplassen,4
507,486,Jens Bjelkes Gate,Blindern Studenthus,4
552,623,Trelastgata,7. juni-plassen,4
484,574,Karenslyst allé,Annette Thommessens Plass,4
485,579,Sommerfrydhagen,Bogstadveien,4
456,627,Frognerstranda,Skoeyen Stasjon,4
602,511,Jarlsborgveien,Henrik Ibsens gate,4
471,524,Marienlyst,Volvat,4
414,491,Kontraskjaeret,Brugata,4
616,525,Salt,Myraloekka Oest,4
557,606,Akersgata,Stockfleths gate,4
2328,627,The Hub,Skoeyen Stasjon,4
617,418,Bjerregaardsgate Oest,Norsk Folkemuseum,4
571,506,Over Raadhusgata,Botanisk Hage vest,4
610,609,Sotahjoernet,Fred Olsens gate,4
399,377,Uelands gate,Toeyenparken,4
609,416,Fred Olsens gate,Tannlegehoeyskolen,4
427,493,Briskeby,Sofienbergparken nordvest,4
625,406,Spikersuppa Oest,Carl Berners plass soer,4
432,970,St. Hanshaugen park soer,Enerhaugen,4
451,475,Suhms gate,Hausmanns bru,4
382,574,Stensgata,Annette Thommessens Plass,4
448,568,Oslo Plaza,Frognerveien,4
437,2304,Sentrum Scene,Hedmarksgata,4
412,382,Jakob kirke,Stensgata,4
382,418,Stensgata,Norsk Folkemuseum,4
420,742,Bjoelsendumpa,Hasle,4
575,591,Sognsveien,Grenseveien,4
610,534,Sotahjoernet,Filipstadveien,4
403,2339,Parkveien,Elgsletta,4
402,441,Loerenveien,Vippetangen oest,4
458,456,Jenny Braatens Plass,Frognerstranda,4
545,413,Arkaden Soer,Majorstuen,4
446,605,Bislett Stadion,Oekernveien,4
493,451,Sofienbergparken nordvest,Suhms gate,4
570,622,Froeen T-bane,Pilestredet 63,4
746,394,Bygdoey allé,Bjoelsen Studentby,4
491,432,Brugata,St. Hanshaugen park soer,4
613,738,Schives gate,Lodalen busstopp,4
475,418,Hausmanns bru,Norsk Folkemuseum,4
409,624,John Colletts plass,Daelenenggata,4
591,512,Grenseveien,Ensjoe T-bane,4
509,568,Kjeld Stubs gate,Frognerveien,4
737,621,Munkegata,Torshovdalen oest,4
622,600,Pilestredet 63,Dyvekes bru,4
599,377,Paléhaven,Toeyenparken,4
570,464,Froeen T-bane,Sukkerbiten,4
537,527,St. Olavs gate,Biskop Gunnerus' gate,4
469,744,Studentparlamentet,Hallénparken,4
385,502,Soendre gate,Ullevaal sykehus,4
550,486,Thereses gate,Blindern Studenthus,4
503,2340,Fagerheimgata,Tiedemannsparken,4
469,502,Studentparlamentet,Ullevaal sykehus,4
609,613,Fred Olsens gate,Schives gate,4
588,463,Meltzers gate,Schous plass trikkestopp,4
735,429,Oslo Hospital,Thune,4
562,2304,Slottsparken Oest,Hedmarksgata,4
594,501,Kampen park Oest,Krebs' gate,4
552,455,Trelastgata,Sofienbergparken soer,4
601,385,Rolf Wickstroems vei,Soendre gate,4
2334,585,Nybrua holdeplass,Nordre gate,4
420,418,Bjoelsendumpa,Norsk Folkemuseum,4
589,425,Huk 1,Adamstuen,4
478,451,Jernbanetorget,Suhms gate,4
458,2307,Jenny Braatens Plass,Domus Athletica,4
389,420,Pilestredet Studenthus,Bjoelsendumpa,4
599,547,Paléhaven,Skippergata,4
560,399,Gaustad T-bane,Uelands gate,4
443,591,Sjoesiden ved trappen,Grenseveien,4
435,524,Fram-gaarden,Volvat,4
616,382,Salt,Stensgata,4
586,530,Koebenhavngata busstopp,Holbergs plass,4
416,488,Tannlegehoeyskolen,Torshovparken vest,4
410,434,Landstads gate,Lindern,4
433,505,Ila,Marienlystparken,4
585,383,Nordre gate,Arkitekt Rivertz Plass,4
415,570,Sinsenveien,Froeen T-bane,4
571,584,Over Raadhusgata,Henrik Wergelands allé,4
448,468,Oslo Plaza,Skillebekk,4
606,383,Stockfleths gate,Arkitekt Rivertz Plass,4
2305,564,Hesselbergs Gate,Oscars gate,4
574,450,Annette Thommessens Plass,Elisenberg,4
598,2340,Sofienbergparken nord,Tiedemannsparken,4
746,627,Bygdoey allé,Skoeyen Stasjon,4
606,570,Stockfleths gate,Froeen T-bane,4
415,564,Sinsenveien,Oscars gate,4
378,625,Colosseum Kino,Spikersuppa Oest,4
597,580,Fredensborg,Georg Morgenstiernes hus,4
561,602,Kirkeveien,Jarlsborgveien,4
447,548,Kvaernerbyen,Colbjoernsens gate,4
970,428,Enerhaugen,Olav Kyrres plass,4
503,618,Fagerheimgata,Bak Niels Treschows hus soer,4
503,389,Fagerheimgata,Pilestredet Studenthus,4
581,618,Jordalgata,Bak Niels Treschows hus soer,4
412,573,Jakob kirke,Tordenskiolds gate,4
2347,463,Huk 2,Schous plass trikkestopp,4
581,2305,Jordalgata,Hesselbergs Gate,4
478,550,Jernbanetorget,Thereses gate,4
584,545,Henrik Wergelands allé,Arkaden Soer,4
519,2339,Thomas Heftyes plass,Elgsletta,4
571,473,Over Raadhusgata,Majorstuveien,4
410,2329,Landstads gate,Via Vika,4
399,416,Uelands gate,Tannlegehoeyskolen,4
417,524,Uranienborgparken,Volvat,4
420,552,Bjoelsendumpa,Trelastgata,4
420,509,Bjoelsendumpa,Kjeld Stubs gate,4
471,588,Marienlyst,Meltzers gate,4
596,401,Idioten,Lille Schous plass,4
547,540,Skippergata,Lilleborgbanen,4
518,588,Ullevaalsveien,Meltzers gate,4
518,418,Ullevaalsveien,Norsk Folkemuseum,4
485,584,Sommerfrydhagen,Henrik Wergelands allé,4
491,397,Brugata,Storo Storsenter,4
737,432,Munkegata,St. Hanshaugen park soer,4
435,383,Fram-gaarden,Arkitekt Rivertz Plass,4
495,382,Vaterlandsparken,Stensgata,4
455,470,Sofienbergparken soer,St. Hanshaugen park nord,4
451,391,Suhms gate,St. Hanshaugen park vest,4
432,735,St. Hanshaugen park soer,Oslo Hospital,4
505,497,Marienlystparken,Sirkustomta,4
565,455,Mailundveien,Sofienbergparken soer,4
550,626,Thereses gate,Drammensveien,4
487,452,Carl Berners plass nord,Vippetangen vest,4
482,620,Nydalen,Bislettgata,4
613,529,Schives gate,Friggfeltet,4
381,605,Groenlands torg,Oekernveien,4
463,572,Schous plass trikkestopp,Skoeyen,4
594,438,Kampen park Oest,BI Nydalen,4
400,627,OsloMet,Skoeyen Stasjon,4
392,428,Sjoesiden ved fontenen,Olav Kyrres plass,4
496,611,Fysikkbygningen,Bankplassen,4
575,548,Sognsveien,Colbjoernsens gate,4
529,438,Friggfeltet,BI Nydalen,4
618,511,Bak Niels Treschows hus soer,Henrik Ibsens gate,4
511,393,Henrik Ibsens gate,Hans Nielsen Hauges plass,4
481,459,Raadhusgata,Valkyrieplassen,4
2332,549,Krohgstoetten hospital,Linaaes gate,4
521,470,Jess Carlsens gate,St. Hanshaugen park nord,4
557,573,Akersgata,Tordenskiolds gate,4
615,424,Munkedamsveien,Birkelunden,4
378,586,Colosseum Kino,Koebenhavngata busstopp,4
518,399,Ullevaalsveien,Uelands gate,4
430,626,Spikersuppa Vest,Drammensveien,4
483,382,Hausmanns gate,Stensgata,4
399,2309,Uelands gate,Ulven Torg,4
471,522,Marienlyst,Mandalls gate,4
457,571,Trondheimsveien,Over Raadhusgata,4
555,381,Griffenfeldts gate,Groenlands torg,4
608,2308,Colletts gate,Gunerius,4
436,471,Vestkanttorvet,Marienlyst,4
486,568,Blindern Studenthus,Frognerveien,4
513,415,Boekkerveien,Sinsenveien,4
382,412,Stensgata,Jakob kirke,4
537,399,St. Olavs gate,Uelands gate,4
425,559,Adamstuen,Hoffsveien,4
455,399,Sofienbergparken soer,Uelands gate,4
571,420,Over Raadhusgata,Bjoelsendumpa,4
550,575,Thereses gate,Sognsveien,4
590,470,Majorstua skole,St. Hanshaugen park nord,4
393,450,Hans Nielsen Hauges plass,Elisenberg,4
551,399,Olaf Ryes plass,Uelands gate,4
457,527,Trondheimsveien,Biskop Gunnerus' gate,4
2306,448,Oekern Portal,Oslo Plaza,4
613,496,Schives gate,Fysikkbygningen,4
575,746,Sognsveien,Bygdoey allé,4
424,378,Birkelunden,Colosseum Kino,4
746,414,Bygdoey allé,Kontraskjaeret,4
561,552,Kirkeveien,Trelastgata,4
594,390,Kampen park Oest,Saga Kino,4
577,388,Arkaden Nord,Skovveien,4
739,573,Hammersborg Torg,Tordenskiolds gate,4
401,605,Lille Schous plass,Oekernveien,4
542,572,Grünerhagen Nord,Skoeyen,4
601,587,Rolf Wickstroems vei,Riddervoldplass,4
541,2339,Langkaia,Elgsletta,4
543,549,Fyrstikktorget,Linaaes gate,4
423,474,Schous plass,Blindern studentparkering,4
507,618,Jens Bjelkes Gate,Bak Niels Treschows hus soer,4
426,618,Gimle Kino,Bak Niels Treschows hus soer,4
471,618,Marienlyst,Bak Niels Treschows hus soer,4
569,582,Botanisk hage soer-vest,Stavangergata,4
474,542,Blindern studentparkering,Grünerhagen Nord,4
393,427,Hans Nielsen Hauges plass,Briskeby,4
466,469,Ullevaalsalléen,Studentparlamentet,4
450,522,Elisenberg,Mandalls gate,4
470,748,St. Hanshaugen park nord,Hydroparken,4
486,377,Blindern Studenthus,Toeyenparken,4
577,2308,Arkaden Nord,Gunerius,4
595,476,Skarpsnoparken,Edvard Storms gate,4
525,594,Myraloekka Oest,Kampen park Oest,4
584,595,Henrik Wergelands allé,Skarpsnoparken,4
487,382,Carl Berners plass nord,Stensgata,4
452,584,Vippetangen vest,Henrik Wergelands allé,4
387,555,Studenterlunden,Griffenfeldts gate,4
469,600,Studentparlamentet,Dyvekes bru,4
416,493,Tannlegehoeyskolen,Sofienbergparken nordvest,4
499,613,Bjerregaards gate,Schives gate,4
418,459,Norsk Folkemuseum,Valkyrieplassen,4
555,1009,Griffenfeldts gate,Borgenveien,4
2329,381,Via Vika,Groenlands torg,4
529,582,Friggfeltet,Stavangergata,4
618,599,Bak Niels Treschows hus soer,Paléhaven,4
498,461,HasleLinje,Vaalerenga,4
434,614,Lindern,Sinsen T-bane,4
454,468,Furulund,Skillebekk,4
441,568,Vippetangen oest,Frognerveien,4
575,485,Sognsveien,Sommerfrydhagen,4
399,411,Uelands gate,Hasle Torg,4
2270,2333,Loerenporten,Akerselvallmenningen,4
555,449,Griffenfeldts gate,Ruseloekkgaarden,4
1023,512,Professor Aschehougs plass,Ensjoe T-bane,4
562,608,Slottsparken Oest,Colletts gate,4
568,2328,Frognerveien,The Hub,4
616,622,Salt,Pilestredet 63,4
597,377,Fredensborg,Toeyenparken,4
616,624,Salt,Daelenenggata,4
748,2339,Hydroparken,Elgsletta,4
593,600,Bjoelsen moelle,Dyvekes bru,4
399,378,Uelands gate,Colosseum Kino,4
400,438,OsloMet,BI Nydalen,4
442,626,Vulkan,Drammensveien,4
431,411,Chr. Michelsens Gate,Hasle Torg,4
555,571,Griffenfeldts gate,Over Raadhusgata,4
583,456,Galgeberg,Frognerstranda,4
404,567,Oslo Handelsgymnasium,Forskningsveien,4
568,518,Frognerveien,Ullevaalsveien,4
2339,535,Elgsletta,Uranienborgveien,4
441,748,Vippetangen oest,Hydroparken,4
403,531,Parkveien,Monolittveien,4
478,438,Jernbanetorget,BI Nydalen,4
461,463,Vaalerenga,Schous plass trikkestopp,4
542,593,Grünerhagen Nord,Bjoelsen moelle,4
602,388,Jarlsborgveien,Skovveien,4
378,496,Colosseum Kino,Fysikkbygningen,4
552,413,Trelastgata,Majorstuen,4
620,612,Bislettgata,Ensjoeveien,4
545,620,Arkaden Soer,Bislettgata,4
497,438,Sirkustomta,BI Nydalen,4
408,449,Toeyen skole,Ruseloekkgaarden,4
623,431,7. juni-plassen,Chr. Michelsens Gate,4
559,735,Hoffsveien,Oslo Hospital,4
445,388,Sjoelyst,Skovveien,4
482,618,Nydalen,Bak Niels Treschows hus soer,4
572,478,Skoeyen,Jernbanetorget,4
614,491,Sinsen T-bane,Brugata,4
384,581,Vaar Frelsers gravlund,Jordalgata,4
561,531,Kirkeveien,Monolittveien,4
592,531,Badebakken,Monolittveien,4
381,501,Groenlands torg,Krebs' gate,4
742,488,Hasle,Torshovparken vest,4
738,2340,Lodalen busstopp,Tiedemannsparken,4
390,590,Saga Kino,Majorstua skole,4
739,488,Hammersborg Torg,Torshovparken vest,4
573,430,Tordenskiolds gate,Spikersuppa Vest,4
2305,415,Hesselbergs Gate,Sinsenveien,4
590,406,Majorstua skole,Carl Berners plass soer,4
558,470,Dokkveien,St. Hanshaugen park nord,4
472,748,Arendalsgata,Hydroparken,4
2329,408,Via Vika,Toeyen skole,4
524,493,Volvat,Sofienbergparken nordvest,4
612,431,Ensjoeveien,Chr. Michelsens Gate,4
475,1919,Hausmanns bru,Kvaernerveien,4
393,445,Hans Nielsen Hauges plass,Sjoelyst,4
612,787,Ensjoeveien,Kirkegata 15,4
610,471,Sotahjoernet,Marienlyst,4
401,449,Lille Schous plass,Ruseloekkgaarden,4
594,616,Kampen park Oest,Salt,4
389,616,Pilestredet Studenthus,Salt,4
609,514,Fred Olsens gate,Sofienberggata,4
509,573,Kjeld Stubs gate,Tordenskiolds gate,4
619,608,Bak Niels Treschows hus nord,Colletts gate,4
570,599,Froeen T-bane,Paléhaven,4
440,472,Lakkegata,Arendalsgata,4
474,509,Blindern studentparkering,Kjeld Stubs gate,4
485,623,Sommerfrydhagen,7. juni-plassen,4
541,576,Langkaia,Dronningens gate,4
488,469,Torshovparken vest,Studentparlamentet,4
500,748,Anker Hotel,Hydroparken,4
441,388,Vippetangen oest,Skovveien,4
381,512,Groenlands torg,Ensjoe T-bane,4
441,473,Vippetangen oest,Majorstuveien,4
557,610,Akersgata,Sotahjoernet,4
2329,437,Via Vika,Sentrum Scene,4
398,474,Ringnes Park,Blindern studentparkering,4
484,451,Karenslyst allé,Suhms gate,4
425,481,Adamstuen,Raadhusgata,4
426,487,Gimle Kino,Carl Berners plass nord,4
420,587,Bjoelsendumpa,Riddervoldplass,4
2329,507,Via Vika,Jens Bjelkes Gate,4
571,617,Over Raadhusgata,Bjerregaardsgate Oest,4
547,407,Skippergata,Sagene bussholdeplass,4
618,404,Bak Niels Treschows hus soer,Oslo Handelsgymnasium,4
478,582,Jernbanetorget,Stavangergata,4
449,382,Ruseloekkgaarden,Stensgata,4
402,555,Loerenveien,Griffenfeldts gate,4
518,377,Ullevaalsveien,Toeyenparken,4
587,622,Riddervoldplass,Pilestredet 63,4
396,397,Kirkeristen,Storo Storsenter,4
2329,485,Via Vika,Sommerfrydhagen,4
560,438,Gaustad T-bane,BI Nydalen,4
521,533,Jess Carlsens gate,Soervest for Slottsparken,4
1919,569,Kvaernerveien,Botanisk hage soer-vest,4
591,617,Grenseveien,Bjerregaardsgate Oest,4
552,2308,Trelastgata,Gunerius,4
557,561,Akersgata,Kirkeveien,4
748,485,Hydroparken,Sommerfrydhagen,4
519,2349,Thomas Heftyes plass,Maritimt Museum,4
436,514,Vestkanttorvet,Sofienberggata,4
609,420,Fred Olsens gate,Bjoelsendumpa,4
2309,594,Ulven Torg,Kampen park Oest,4
495,591,Vaterlandsparken,Grenseveien,4
562,569,Slottsparken Oest,Botanisk hage soer-vest,4
446,560,Bislett Stadion,Gaustad T-bane,4
462,399,Stensparken,Uelands gate,4
586,470,Koebenhavngata busstopp,St. Hanshaugen park nord,4
596,567,Idioten,Forskningsveien,4
466,508,Ullevaalsalléen,Majorstuen T-bane,4
618,585,Bak Niels Treschows hus soer,Nordre gate,4
2332,440,Krohgstoetten hospital,Lakkegata,4
488,622,Torshovparken vest,Pilestredet 63,4
545,623,Arkaden Soer,7. juni-plassen,4
742,500,Hasle,Anker Hotel,4
426,619,Gimle Kino,Bak Niels Treschows hus nord,4
622,744,Pilestredet 63,Hallénparken,4
399,488,Uelands gate,Torshovparken vest,4
735,432,Oslo Hospital,St. Hanshaugen park soer,4
513,2304,Boekkerveien,Hedmarksgata,4
447,744,Kvaernerbyen,Hallénparken,4
548,550,Colbjoernsens gate,Thereses gate,4
561,455,Kirkeveien,Sofienbergparken soer,4
389,568,Pilestredet Studenthus,Frognerveien,4
587,596,Riddervoldplass,Idioten,4
596,481,Idioten,Raadhusgata,4
431,434,Chr. Michelsens Gate,Lindern,4
787,406,Kirkegata 15,Carl Berners plass soer,4
471,746,Marienlyst,Bygdoey allé,4
587,503,Riddervoldplass,Fagerheimgata,4
442,567,Vulkan,Forskningsveien,4
513,2309,Boekkerveien,Ulven Torg,4
593,2334,Bjoelsen moelle,Nybrua holdeplass,4
500,524,Anker Hotel,Volvat,4
2280,556,Klingenberggata,Pilestredet,4
738,511,Lodalen busstopp,Henrik Ibsens gate,4
426,394,Gimle Kino,Bjoelsen Studentby,4
499,482,Bjerregaards gate,Nydalen,4
505,402,Marienlystparken,Loerenveien,4
1023,488,Professor Aschehougs plass,Torshovparken vest,4
534,391,Filipstadveien,St. Hanshaugen park vest,4
418,2330,Norsk Folkemuseum,Stjerneplassen,4
746,587,Bygdoey allé,Riddervoldplass,4
2350,561,Blindern T-Bane,Kirkeveien,4
560,390,Gaustad T-bane,Saga Kino,4
1755,486,Aker Brygge,Blindern Studenthus,4
2349,405,Maritimt Museum,Frognerbadet,4
495,584,Vaterlandsparken,Henrik Wergelands allé,4
624,382,Daelenenggata,Stensgata,4
405,565,Frognerbadet,Mailundveien,4
2339,402,Elgsletta,Loerenveien,4
519,393,Thomas Heftyes plass,Hans Nielsen Hauges plass,4
537,411,St. Olavs gate,Hasle Torg,4
388,394,Skovveien,Bjoelsen Studentby,4
430,738,Spikersuppa Vest,Lodalen busstopp,4
393,519,Hans Nielsen Hauges plass,Thomas Heftyes plass,4
527,478,Biskop Gunnerus' gate,Jernbanetorget,4
563,408,Huitfeldts gate,Toeyen skole,4
457,462,Trondheimsveien,Stensparken,4
591,578,Grenseveien,Hallings gate,4
563,502,Huitfeldts gate,Ullevaal sykehus,4
744,496,Hallénparken,Fysikkbygningen,4
617,555,Bjerregaardsgate Oest,Griffenfeldts gate,4
2333,2349,Akerselvallmenningen,Maritimt Museum,4
577,2339,Arkaden Nord,Elgsletta,4
2337,474,Universitetsgata,Blindern studentparkering,4
466,557,Ullevaalsalléen,Akersgata,4
448,2337,Oslo Plaza,Universitetsgata,4
627,384,Skoeyen Stasjon,Vaar Frelsers gravlund,4
435,2308,Fram-gaarden,Gunerius,4
579,581,Bogstadveien,Jordalgata,4
531,430,Monolittveien,Spikersuppa Vest,4
484,466,Karenslyst allé,Ullevaalsalléen,4
443,524,Sjoesiden ved trappen,Volvat,4
610,446,Sotahjoernet,Bislett Stadion,4
529,397,Friggfeltet,Storo Storsenter,4
579,2332,Bogstadveien,Krohgstoetten hospital,4
2280,525,Klingenberggata,Myraloekka Oest,4
541,487,Langkaia,Carl Berners plass nord,4
2349,443,Maritimt Museum,Sjoesiden ved trappen,4
435,503,Fram-gaarden,Fagerheimgata,4
545,401,Arkaden Soer,Lille Schous plass,4
393,471,Hans Nielsen Hauges plass,Marienlyst,4
508,746,Majorstuen T-bane,Bygdoey allé,4
623,2349,7. juni-plassen,Maritimt Museum,4
545,426,Arkaden Soer,Gimle Kino,4
392,529,Sjoesiden ved fontenen,Friggfeltet,4
583,404,Galgeberg,Oslo Handelsgymnasium,4
495,2329,Vaterlandsparken,Via Vika,4
2330,2329,Stjerneplassen,Via Vika,4
455,610,Sofienbergparken soer,Sotahjoernet,4
472,587,Arendalsgata,Riddervoldplass,4
2350,450,Blindern T-Bane,Elisenberg,4
558,393,Dokkveien,Hans Nielsen Hauges plass,4
2350,462,Blindern T-Bane,Stensparken,4
427,617,Briskeby,Bjerregaardsgate Oest,4
534,408,Filipstadveien,Toeyen skole,4
501,581,Krebs' gate,Jordalgata,4
488,2309,Torshovparken vest,Ulven Torg,4
600,579,Dyvekes bru,Bogstadveien,4
453,409,Frogner Stadion,John Colletts plass,4
592,622,Badebakken,Pilestredet 63,4
623,393,7. juni-plassen,Hans Nielsen Hauges plass,4
550,432,Thereses gate,St. Hanshaugen park soer,4
446,496,Bislett Stadion,Fysikkbygningen,4
505,2350,Marienlystparken,Blindern T-Bane,4
451,618,Suhms gate,Bak Niels Treschows hus soer,4
512,414,Ensjoe T-bane,Kontraskjaeret,4
434,414,Lindern,Kontraskjaeret,4
570,739,Froeen T-bane,Hammersborg Torg,4
2307,599,Domus Athletica,Paléhaven,4
511,2349,Henrik Ibsens gate,Maritimt Museum,4
428,2349,Olav Kyrres plass,Maritimt Museum,4
2329,2330,Via Vika,Stjerneplassen,4
424,402,Birkelunden,Loerenveien,4
434,533,Lindern,Soervest for Slottsparken,4
447,383,Kvaernerbyen,Arkitekt Rivertz Plass,4
525,584,Myraloekka Oest,Henrik Wergelands allé,4
2309,598,Ulven Torg,Sofienbergparken nord,4
466,412,Ullevaalsalléen,Jakob kirke,4
498,394,HasleLinje,Bjoelsen Studentby,4
458,459,Jenny Braatens Plass,Valkyrieplassen,4
572,380,Skoeyen,Bentsebrugata,4
509,511,Kjeld Stubs gate,Henrik Ibsens gate,4
2350,525,Blindern T-Bane,Myraloekka Oest,4
486,2308,Blindern Studenthus,Gunerius,4
380,418,Bentsebrugata,Norsk Folkemuseum,4
605,569,Oekernveien,Botanisk hage soer-vest,4
525,583,Myraloekka Oest,Galgeberg,4
748,542,Hydroparken,Grünerhagen Nord,4
569,456,Botanisk hage soer-vest,Frognerstranda,4
556,435,Pilestredet,Fram-gaarden,4
445,2280,Sjoelyst,Klingenberggata,4
479,624,Tjuvholmen,Daelenenggata,4
488,512,Torshovparken vest,Ensjoe T-bane,4
481,475,Raadhusgata,Hausmanns bru,4
603,583,Frogner plass,Galgeberg,4
607,560,Marcus Thranes gate,Gaustad T-bane,4
470,412,St. Hanshaugen park nord,Jakob kirke,4
561,2339,Kirkeveien,Elgsletta,4
591,525,Grenseveien,Myraloekka Oest,4
471,970,Marienlyst,Enerhaugen,4
625,431,Spikersuppa Oest,Chr. Michelsens Gate,4
527,410,Biskop Gunnerus' gate,Landstads gate,4
575,587,Sognsveien,Riddervoldplass,4
402,518,Loerenveien,Ullevaalsveien,4
550,409,Thereses gate,John Colletts plass,4
540,612,Lilleborgbanen,Ensjoeveien,4
542,502,Grünerhagen Nord,Ullevaal sykehus,4
410,748,Landstads gate,Hydroparken,4
416,535,Tannlegehoeyskolen,Uranienborgveien,4
591,448,Grenseveien,Oslo Plaza,4
383,2350,Arkitekt Rivertz Plass,Blindern T-Bane,4
582,452,Stavangergata,Vippetangen vest,4
489,626,Torggata,Drammensveien,4
625,432,Spikersuppa Oest,St. Hanshaugen park soer,4
502,2308,Ullevaal sykehus,Gunerius,4
572,523,Skoeyen,Toeyenbekken,4
393,591,Hans Nielsen Hauges plass,Grenseveien,4
558,555,Dokkveien,Griffenfeldts gate,4
385,587,Soendre gate,Riddervoldplass,4
588,525,Meltzers gate,Myraloekka Oest,4
595,446,Skarpsnoparken,Bislett Stadion,4
585,596,Nordre gate,Idioten,4
599,487,Paléhaven,Carl Berners plass nord,4
519,550,Thomas Heftyes plass,Thereses gate,4
594,388,Kampen park Oest,Skovveien,4
512,555,Ensjoe T-bane,Griffenfeldts gate,4
2350,382,Blindern T-Bane,Stensgata,4
576,468,Dronningens gate,Skillebekk,4
555,2307,Griffenfeldts gate,Domus Athletica,4
426,561,Gimle Kino,Kirkeveien,4
593,526,Bjoelsen moelle,Lille Grensen,4
746,505,Bygdoey allé,Marienlystparken,4
471,391,Marienlyst,St. Hanshaugen park vest,4
449,424,Ruseloekkgaarden,Birkelunden,4
469,555,Studentparlamentet,Griffenfeldts gate,4
511,440,Henrik Ibsens gate,Lakkegata,4
2340,534,Tiedemannsparken,Filipstadveien,4
412,466,Jakob kirke,Ullevaalsalléen,4
2329,744,Via Vika,Hallénparken,4
2280,569,Klingenberggata,Botanisk hage soer-vest,4
613,502,Schives gate,Ullevaal sykehus,4
393,610,Hans Nielsen Hauges plass,Sotahjoernet,4
380,574,Bentsebrugata,Annette Thommessens Plass,4
584,592,Henrik Wergelands allé,Badebakken,4
501,545,Krebs' gate,Arkaden Soer,4
417,580,Uranienborgparken,Georg Morgenstiernes hus,4
392,397,Sjoesiden ved fontenen,Storo Storsenter,4
445,587,Sjoelyst,Riddervoldplass,4
519,408,Thomas Heftyes plass,Toeyen skole,4
555,2339,Griffenfeldts gate,Elgsletta,4
619,427,Bak Niels Treschows hus nord,Briskeby,4
739,626,Hammersborg Torg,Drammensveien,4
